id	year	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8473412	20082009	Bryan Little 	Center	ATL	80003	32.2749167671	38.4291912923	555	651	236	370	330	197	156	29	18.2169724805	19.9583457075
8456464	20082009	Bill Guerin 	Right Wing	NYI,PIT	77971	35.7127186079	43.3027279098	614	698	289	304	268	259	195	16	17.4354551425	18.2570358263
8470176	20082009	Sean Bergenheim 	Left Wing	NYI	43653	29.6259279186	27.8187309755	490	494	178	251	211	166	133	11	11.909080117	13.6240270864
8470170	20082009	Ole-Kristian Tollefsen 	Defense	CBJ	11082	8.76999572013	5.3377614785	131	91	45	61	34	15	10	0	0.263801737688	0.25187898241
8470171	20082009	Maxime Talbot 	Center	PIT	51590	27.7000371488	28.0840453524	461	529	183	268	250	115	82	9	8.86296110693	8.87235311419
8455919	20082009	Craig Conroy 	Center	CGY	61689	41.0541298371	34.0382689768	738	592	321	441	286	118	95	9	8.95389370713	9.78624018654
8467831	20082009	Jeff Halpern 	Center	T.B	43976	15.0065829596	19.4250800889	300	383	139	212	230	79	51	5	5.32581183966	4.93198279478
8470366	20082009	Martin St Pierre 	Center	BOS	8458	4.05692807399	4.43513903022	78	80	32	42	26	19	12	1	1.63187981769	1.40222271904
8474383	20082009	Joel Rechlicz 	Right Wing	NYI	4957	1.70228537638	3.67493727151	32	65	25	23	17	8	5	0	0.31316758506	0.238866212778
8467408	20082009	Matt Walker 	Defense	CHI	56032	35.3081459347	34.7746024765	658	561	236	324	190	103	79	1	2.36839853972	2.6464282833
8469755	20082009	Brandon Segal 	Right Wing	T.B	1655	0.631020075642	0.465657702647	19	15	5	7	8	6	2	0	0.287116546184	0.0586895551533
8469752	20082009	Pascal Pelletier 	Left Wing	CHI	3833	2.51220683195	2.17217325699	48	32	16	23	11	11	7	0	0.805283365771	0.687969040126
8459064	20082009	Derek Armstrong 	Center	L.A	28431	13.7423750116	15.180978084	271	285	125	159	90	54	42	5	3.45906286594	3.82733647525
8467400	20082009	Francois Beauchemin 	Defense	ANA	24074	13.8762862338	13.9193390561	227	237	74	118	77	43	33	3	1.74976634607	2.03486341611
8469454	20082009	Ilya Kovalchuk 	Left Wing	ATL	102253	40.6697690515	51.8622720242	702	833	274	390	345	353	237	34	21.8565768367	21.2462139949
8469457	20082009	Stephen Weiss 	Center	FLA	79317	38.298461834	34.7334039016	699	668	252	369	326	195	143	12	15.1854906818	15.7171896081
8469759	20082009	Vernon Fiddler 	Center,Left Wing	NSH	52543	26.5704225013	34.0854844777	488	556	199	319	304	139	97	8	9.0177692268	8.69944782741
8451101	20082009	Joe Sakic 	Center	COL	15456	5.69461605046	6.57162660174	102	121	42	77	54	51	40	2	3.36286828294	3.85529037751
8468650	20082009	Erik Reitz 	Defense	MIN,NYR	24413	11.143715037	17.7106687082	216	307	83	127	108	27	17	1	0.634552175179	0.649937829003
8471253	20082009	Grant Lewis 	Defense	ATL	929	0.724985018373	0.624888144433	12	7	4	4	5	2	0	0	0.0508217671886	0
8471628	20082009	Rick Rypien 	Center	VAN	5609	2.23973616771	3.27779608127	40	68	18	29	32	16	14	2	1.48852326721	1.77836283669
8465992	20082009	Aaron Downey 	Right Wing	DET	1250	0.618735086173	0.490269043483	12	13	11	5	2	2	2	1	0.114145027474	0.146230945364
8470651	20082009	Jeremy Colliton 	Center	NYI	3066	1.79414212238	2.19986760616	29	35	10	23	22	4	3	0	0.289074454457	0.329620331526
8470719	20082009	Alexandre Bolduc 	Center	VAN	2714	1.12569488119	1.20193692017	23	21	13	13	18	7	6	0	0.469552403316	0.608570154756
8470655	20082009	David Backes 	Right Wing	STL	76412	36.8383604158	33.3510294594	679	609	223	372	281	238	179	27	17.8943551499	18.3664826807
8470654	20082009	Maxim Lapierre 	Center	MTL	60762	36.5321502862	36.7151726689	583	631	222	320	249	169	138	12	13.9454042185	14.6677237097
8470309	20082009	Ryan Whitney 	Defense	PIT,ANA	63824	28.3197561353	31.0245623253	468	561	234	301	179	92	59	1	3.96288495138	3.63732436672
8465025	20082009	Arron Asham 	Right Wing	PHI	40868	22.6406849744	23.9575124625	409	427	177	273	154	84	70	8	5.44262971263	6.28250861727
8470877	20082009	David Jones 	Right Wing	COL	28664	13.2559430283	15.3679469926	255	286	120	148	101	54	44	8	3.75626119785	4.39142051339
8470876	20082009	Nick Tarnasky 	Left Wing	NSH,FLA	19778	10.7674389984	14.3953188863	178	259	89	99	87	45	36	0	3.50206559431	3.94911249168
8470714	20082009	Corey Potter 	Defense	NYR	3803	3.14649071265	3.1269592857	45	44	13	12	12	5	4	1	0.158277031966	0.122379463166
8470302	20082009	Patrick Dwyer 	Right Wing	CAR	4882	3.74225394428	2.95406859089	62	50	20	21	18	14	9	1	1.03008092754	0.887405708432
8467882	20082009	Jamie Lundmark 	Center	CGY	22413	10.1307604462	10.1178970886	198	190	86	92	72	62	46	8	4.2261340078	3.73645683751
8467964	20082009	Mike Comrie 	Center	NYI,OTT	59227	26.5008090194	35.0225389479	449	598	204	218	209	137	112	7	12.2661377229	13.4119690452
8474153	20082009	Michal Repik 	Right Wing	FLA	2252	1.27633785084	1.65841020923	26	27	9	11	14	10	7	2	0.798770057969	0.808096343651
8458590	20082009	Mike Knuble 	Right Wing	PHI	78572	40.5538919773	39.6113905385	687	702	260	403	302	229	157	26	21.2943558842	18.6493240949
8474557	20082009	Anssi Salmela 	Defense	N.J,ATL	24526	11.7151420163	12.5040669562	206	227	96	103	58	52	35	1	1.70240775123	1.58299413789
