id	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8475723	Petr Straka 	Right Wing	PHI	1702	0.823587381281	0.551736636087	13	12	6	14	7	2	1	0	0.219802707434	0.154867500067
8467351	Scott Gomez 	Center	N.J,FLA,S.J,MTL,NYR,STL	509801	283.764933709	268.34925298	4805	4361	1900	2192	1519	1241	949	53	92.5396698611	97.7839613976
8467352	Vitaly Vishnevski 	Defense	N.J	57414	28.1041668225	28.2026032275	558	510	229	280	174	61	41	2	1.13304700423	1.10428101011
8467353	Nik Antropov 	Center	WPG,ATL,TOR,NYR	407332	200.182838515	216.108763734	3541	3576	1581	1953	1442	958	682	103	76.4618457193	76.270824871
8467354	Dmitri Kalinin 	Defense	NYR,PHX,BUF	114540	65.1545977537	64.5792335086	1062	1095	446	496	347	172	112	3	6.31058170926	5.89410843793
8472410	Stephen Gionta 	Right Wing	N.J	120748	61.7142477566	55.9495045012	1019	1010	401	723	514	289	213	13	21.8134214748	21.6847357107
8475728	Johan Larsson 	Left Wing	BUF,MIN	55356	23.7808180032	32.2018668288	451	587	201	255	251	95	62	6	7.37262081262	6.53208148107
8467357	Jonathan Cheechoo 	Right Wing	OTT,S.J	171717	98.1027946351	68.6156063294	1652	1224	606	813	495	627	454	37	49.102627812	48.9617178561
8474100	Dwight King 	Left Wing	L.A	193110	124.296461364	104.416901804	2162	1743	950	1053	849	428	312	31	34.1859621415	33.8583122352
8469492	Fedor Tyutin 	Defense	CBJ,NYR	679311	343.228050754	324.84833476	5714	5531	2519	3402	2632	1105	771	34	40.1695159767	40.9056511959
8471863	Mario Bliznak 	Center	VAN	2433	0.652874657884	2.68314407673	13	36	10	17	13	2	1	0	0.118613305502	0.0206328127533
8471862	Colin Greening 	Center	OTT	208230	127.14026146	127.671639019	2241	2177	972	1246	941	598	446	34	46.4686673693	46.6979078948
8471868	Ryan Russell 	Left Wing	CBJ	24315	11.582870557	13.6762901144	200	243	90	145	137	45	35	2	3.63146612234	3.59137211554
8476851	Alex Galchenyuk 	Center	MTL	170106	100.017858207	94.3047189666	1622	1594	821	889	665	450	324	37	40.9065317148	40.2646546029
8464956	Chris Phillips 	Defense	OTT	591210	327.146733044	347.314362314	5810	6010	2404	3446	2564	747	534	29	23.0548803722	22.8592936248
8450978	Jeremy Roenick 	Center	S.J	85759	42.5054410752	32.1872985475	756	583	298	363	209	165	125	13	12.8531862143	13.1593332384
8466174	Jeremy Reich 	Left Wing	BOS	23785	9.87358807959	12.0815425655	207	235	117	156	87	53	34	1	2.93777735718	2.34723753016
8475613	Nate Prosser 	Defense	MIN	150439	76.3863904132	84.7914374005	1353	1496	506	715	729	153	95	4	4.40264488664	4.17555947695
8469535	Drew Fata 	Defense	NYI	4538	2.11167018209	3.93727204483	35	65	23	22	17	5	3	0	0.0766356401145	0.0518900547177
8475342	Oliver Lauridsen 	Defense	PHI	13407	7.21238183416	8.60878063459	133	141	57	72	74	23	16	1	0.409398999065	0.374318676069
8475619	Aaron Volpatti 	Left Wing	WSH,VAN	54249	24.3934750715	32.5694665611	449	566	174	316	240	91	62	5	5.46778766718	5.16597972345
8474818	Jordie Benn 	Defense	DAL	179102	116.099208291	103.477037324	1868	1701	868	998	896	272	164	5	7.60976185743	6.54258599877
8469473	Marcel Goc 	Center	PIT,FLA,NSH,S.J,STL	373568	194.738106478	193.817636163	3617	3377	1412	1973	1834	973	737	55	63.0903083188	66.6626841724
8462077	Jochen Hecht 	Center	BUF	324562	196.873768499	169.692610618	3309	3110	1302	1793	1218	1039	783	67	79.6477728644	81.1141595384
8459406	Bryan Helmer 	Defense	WSH	10617	5.96232808381	5.93390409369	115	96	37	52	39	14	7	0	0.354988709092	0.236211145297
8464989	Matt Cullen 	Center	NSH,MIN,CAR,OTT,PIT	502514	258.202570778	263.717508648	4306	4473	1934	2177	2156	1290	946	87	98.2432544334	98.7116766106
8464981	Cory Sarich 	Defense	COL,CGY	394416	219.030474565	208.87767744	3915	3752	1785	2342	1802	467	286	10	11.593082861	10.0610735873
8464983	Dan Lacouture 	Left Wing	CAR	2819	1.52434229013	1.98120406084	26	37	17	13	13	4	4	2	0.310016602278	0.41334124282
8464984	Josh Green 	Center	EDM,ANA	11536	7.51578445639	8.2415284114	123	133	57	75	46	36	23	1	3.06654952839	2.83448997885
8476406	Nick Shore 	Center	L.A	21797	10.1711407108	11.0501988055	205	185	98	70	68	46	30	1	2.76313077845	2.6805380173
8476404	Andy Andreoff 	Center	L.A	9244	5.21291476768	6.41221292596	86	104	41	30	28	23	13	1	1.46279148478	1.20906045102
8476403	Klas Dahlbeck 	Defense	CHI,ARI	20789	11.7588049741	15.4449519692	208	279	87	93	134	39	20	1	1.14990175795	0.912910269573
8475149	Marcus Johansson 	Center,Left Wing	WSH	329482	160.340936295	174.564094403	2832	3050	1358	1477	1130	594	444	58	50.0256045246	51.215690406
8471680	Gilbert Brule 	Center	PHX,EDM,CBJ	156294	79.9476683568	90.9280145764	1403	1576	565	757	532	426	328	32	30.7334178165	32.1171988286
8468789	Jason Williams 	Center	PIT,DAL,DET,ATL,CBJ,CHI	171570	76.5984033244	81.1579862824	1404	1420	593	731	501	449	336	36	26.5234154863	27.7891442198
8468786	Riley Cote 	Left Wing	PHI	36379	12.7897855844	20.9711126415	280	383	170	204	130	56	46	1	3.15545367077	3.66393045522
8460770	Kim Johnsson 	Defense	MIN,CHI	274555	113.894734754	126.519158985	2238	2501	805	1340	1236	360	230	13	12.3372350577	11.5232014088
8470039	Tomas Fleischmann 	Left Wing,Center,Right Wing	FLA,WSH,COL,ANA,MTL	498265	241.658197998	251.571951493	4530	4411	2135	2472	1771	1384	994	105	93.3058405509	92.7711102851
8468548	Joel Lundqvist 	Center	DAL	60415	25.2003920684	28.956927604	528	529	232	303	208	118	75	4	6.28648001701	5.97565130703
8474001	TJ Galiardi 	Left Wing	WPG,CGY,S.J,COL	251815	144.02614353	150.709654352	2410	2583	1079	1302	1089	673	458	37	47.2576796003	45.1783802137
8468927	Steve Montador 	Defense	CHI,BUF,ANA,BOS,FLA	317576	196.73364285	174.39209134	3357	3104	1353	1546	1044	605	445	25	20.2916147551	21.435064856
8468542	Paul Martin 	Defense	PIT,N.J,S.J	579665	315.045981755	264.385386436	5375	4480	2247	2885	2091	730	502	22	26.4186501522	25.2279220531
8459574	Darcy Tucker 	Right Wing	COL,TOR	174512	77.5249739923	81.1436801916	1401	1460	620	748	566	405	293	32	29.2243322739	29.7524462696
8459571	Andreas Karlsson 	Center	T.B	27093	10.4877571892	12.0572157418	217	224	84	136	92	41	25	2	2.15527932532	1.79228330497
8476882	Teuvo Teravainen 	Left Wing	CHI	28567	17.319313881	16.1200415054	313	259	141	161	89	81	68	4	4.6564770611	5.57064074837
8476880	Tom Wilson 	Right Wing	WSH	82974	46.1977879973	45.5109430999	823	812	398	478	317	188	139	7	14.0343740582	14.1882480159
8476881	Tomas Hertl 	Center	S.J	105554	66.6564560346	56.0079734828	1129	974	496	505	513	327	227	26	31.2567510707	29.1639492325
8476886	Slater Koekkoek 	Defense	T.B	2848	2.02958979271	1.41514593735	32	28	12	15	11	6	5	0	0.170810899697	0.146875636652
8476887	Filip Forsberg 	Center,Left Wing	NSH	98692	57.1759213069	47.7034250619	1011	807	535	457	276	377	245	24	24.0018852921	22.3459834494
8476884	Derrick Pouliot 	Defense	PIT	35637	17.8400817364	18.5760783274	309	298	154	131	122	59	45	2	2.80766937975	3.39667448029
8476885	Jacob Trouba 	Defense	WPG	153931	89.10257331	83.628639291	1501	1413	590	728	604	330	217	10	13.6165470444	12.665928808
8476888	Mikhail Grigorenko 	Center	BUF,COL	50360	24.8433620334	32.8417518111	410	584	214	238	235	110	84	6	6.98350704927	7.14198905788
8473908	Kevin Westgarth 	Right Wing	CAR,CGY,L.A	58185	29.8341625081	36.7483557928	531	619	276	344	211	113	75	7	8.42190909386	7.39323181193
8473904	Kyle Greentree 	Left Wing	CGY,PHI	2218	1.34642471001	1.6219036663	26	25	9	11	11	9	5	0	0.291968092322	0.282345332205
8467988	Ryan Malone 	Left Wing	NYR,T.B,PIT	396062	205.857159465	190.192028997	3380	3411	1467	2023	1404	1030	789	105	96.6145026954	98.9919923348
8471728	Brodie Dupont 	Left Wing	NYR	334	0.182952808216	0.0394953452051	3	2	2	0	1	1	1	0	0.018943278119	0.0275002419949
8471729	Kris Russell 	Defense	CGY,STL,CBJ	557664	277.199289494	281.551410575	4723	4733	2328	2379	1821	865	611	27	36.9437328903	37.6271059373
8471724	Kris Letang 	Defense	PIT	613459	333.221610002	295.517148111	5690	4939	2270	2827	2007	1385	977	49	57.3601814471	59.6292013684
8470123	Cam Janssen 	Right Wing	N.J,STL	71350	33.4744214127	39.9406294907	584	727	312	391	211	126	84	5	7.48564212117	6.93312555738
8470121	Matt Greene 	Defense	L.A,EDM	416880	246.348849101	215.185450699	4430	3933	1864	2169	1780	614	349	16	11.8602270056	9.62203084491
8470120	Alexander Semin 	Right Wing,Left Wing	CAR,WSH,MTL	536593	295.343124242	268.378215587	5228	4478	2265	2333	1746	1988	1319	163	122.966005431	118.222266672
8473588	Erik Condra 	Right Wing	OTT,T.B	200926	130.232476383	116.622731423	2306	2067	878	1151	879	521	376	27	35.8422734393	35.3903144728
8473589	Chris Summers 	Defense	ARI,PHX,NYR	48908	26.2563880356	33.3535686918	448	567	188	242	199	53	37	2	1.31571971625	1.3453188017
8473584	Andrew MacDonald 	Defense	PHI,NYI	457894	235.040538223	271.235204369	3844	4338	1808	2232	1930	538	325	16	17.8172298865	15.3335947897
8473580	Matthew Corrente 	Defense	N.J	23873	13.9364540474	12.7072587209	231	232	94	121	82	31	25	0	0.619229288772	0.701746320352
8473582	Ivan Vishnevskiy 	Defense	DAL	5256	2.49548821803	2.81027229689	48	47	13	17	12	14	9	0	0.48137102928	0.587479541078
8473618	Mathieu Perreault 	Center	WPG,ANA,WSH	230118	135.695970937	117.219899822	2238	1947	953	1059	878	533	389	66	44.7168948967	45.8731420171
8473616	Jonathan Rheault 	Right Wing	FLA	3160	2.24532227498	1.51832679473	38	29	7	21	12	4	4	0	0.21435158141	0.30652429536
8473610	Bobby Sanguinetti 	Defense	CAR,NYR	35666	27.4641408138	21.8722346881	436	345	195	167	124	69	49	2	1.91624252871	2.02897172607
8473611	Shane Sims 	Defense	NYI	394	0.127822562121	0.627748153172	4	6	4	0	0	0	0	0	0	0
8470839	Shane O'Brien 	Defense	FLA,CGY,COL,NSH,VAN,T.B	424016	247.63298455	257.253642413	4208	4398	1756	2151	1753	452	304	9	13.3996581985	12.8533997703
8470838	Andrew Joudrey 	Center	CBJ	556	0.160930288956	0.206839095801	4	5	0	1	3	1	1	0	0.0379419587553	0.0576839074492
8470834	Dustin Byfuglien 	Defense,Right Wing	WPG,ATL,CHI	674316	353.437720789	334.280703195	6182	5492	2592	2973	2304	2133	1478	109	113.574253093	109.963671539
8468162	Jerred Smithson 	Right Wing,Center	TOR,FLA,EDM,NSH	278960	123.086337412	172.824861231	2277	2868	1217	1686	2176	399	276	22	26.145713646	25.1196197523
8470580	Jed Ortmeyer 	Right Wing	MIN,S.J,NSH	98359	51.9536490068	54.2278613076	940	1006	387	609	507	302	212	10	16.7355153244	16.2497181129
8477916	Borna Rendulic 	Center	COL	6205	2.64533282444	3.25918023009	51	63	39	40	33	5	5	1	0.441744403914	0.569865275174
8477913	David Wolf 	Left Wing	CGY	1689	0.906636876054	1.17633876391	12	16	11	11	12	3	1	0	0.185672804713	0.0691592097282
8470232	Kris Newbury 	Center	PHI,NYR,DET,TOR	21058	9.49211370945	13.111205468	186	221	96	102	77	38	28	2	2.51853907481	2.63688226044
8470230	Daniel Paille 	Left Wing	BOS,BUF	335908	181.435224419	180.010786287	3207	3467	1310	1829	1358	745	562	68	56.0419478584	56.6637425115
8470905	Randy Jones 	Defense	WPG,T.B,L.A,PHI	252414	144.789618369	138.805215553	2475	2439	929	1284	969	364	236	13	10.8160991762	10.2026810525
8466343	Mark Smith 	Center	CGY	18433	7.01812986191	9.78057227936	147	167	90	109	91	39	25	1	2.07444967609	1.81283526309
8471188	Andy Wozniewski 	Defense	BOS,STL,TOR	35105	19.6057979586	23.2015706794	362	390	133	191	114	42	25	2	1.06708118506	0.821368364617
8471187	Brett Lebda 	Defense	CBJ,TOR,DET	245351	129.106136181	127.11070351	2472	2207	1096	1087	851	425	278	11	13.8330613719	13.5796418237
8471185	Curtis Glencross 	Left Wing	CGY,CBJ,EDM,WSH	428631	227.286889625	224.704064309	3986	3946	1799	2265	1817	1084	788	110	86.0808940521	85.5252188155
8458943	Cory Stillman 	Left Wing	FLA,CAR,OTT	274192	118.584350557	145.733866198	2179	2563	960	1268	1010	665	451	56	42.8144930853	40.7460894044
8469555	Christian Ehrhoff 	Defense	PIT,BUF,VAN,S.J,L.A	692279	370.883482303	338.107213447	6335	5834	2720	3067	2422	1518	971	43	50.1865483681	46.2779600909
8467565	John Pohl 	Center	TOR	13958	6.65611402504	8.82218066696	139	139	58	74	34	32	22	1	1.98828705493	1.77532911301
8469820	Zenon Konopka 	Center	MIN,BUF,OTT,NYI,T.B,CBJ	148214	62.522966818	92.7588052927	1165	1595	539	798	1174	224	172	8	17.6850945828	17.763067822
8474027	Justin Braun 	Defense	S.J	301574	184.068207554	159.103981956	3155	2750	1367	1658	1586	561	367	9	16.1968834782	14.9715667292
8474024	Jim O'Brien 	Center	OTT	36151	24.3159247907	20.0446252031	407	379	180	167	158	105	83	8	6.68387116585	7.30806006677
8474025	Eric Tangradi 	Left Wing,Center	MTL,WPG,PIT	80289	48.5191934956	42.7460447289	807	728	338	409	288	203	144	5	17.0035157548	15.9670505151
8471508	Olivier Magnan 	Defense	N.J	14623	9.12657478172	8.8185690986	162	136	76	69	60	13	7	0	0.25172520522	0.189022827893
8474029	Cade Fairchild 	Defense	STL	2832	2.05938872881	1.52517819405	36	19	9	19	4	4	1	0	0.0814888793975	0.036433506757
8471290	Peter Olvecky 	Left Wing	MIN	17060	6.26814191416	9.31541620567	126	173	42	78	56	34	18	2	2.30602853931	1.50821689703
8470058	Staffan Kronwall 	Defense	CGY,WSH,TOR	20145	12.4729614817	12.3896650923	228	203	74	93	63	25	18	1	1.07852236088	1.09042704478
8471296	Alexei Emelin 	Defense	MTL	237443	130.064071232	152.231246584	2230	2532	993	1430	1197	253	159	9	5.29913018923	4.9025441641
8471299	Peter Regin 	Center	CHI,NYI,OTT	174211	111.02055336	90.0428921925	1819	1488	760	903	666	441	328	22	36.1306302436	36.8917866293
8471408	Petri Kontiola 	Center	CHI	10409	4.24782183114	3.35346628912	96	54	30	61	30	15	12	0	1.54567730427	1.60870948806
8470054	Keith Ballard 	Defense	MIN,VAN,FLA,PHX	454907	234.673883005	266.164468998	4110	4691	1629	2301	2055	571	385	21	21.7871997207	21.6627511457
8473867	Greg Rallo 	Center	FLA	5943	3.63313700538	4.67039497476	65	70	24	31	16	16	11	1	1.14236902446	1.10155138373
8476086	Justin Johnson 	Right Wing	NYI	778	0.120717872865	0.488389196806	6	10	9	4	3	0	0	0	0	0
8467365	John Erskine 	Defense	WSH	271011	163.666928021	165.518484045	2874	2875	1234	1468	1170	378	270	10	7.64115018118	7.83611639496
8467361	Blair Betts 	Center	PHI,NYR	144557	66.8621191168	82.2278813031	1170	1322	502	904	757	295	225	13	22.0327947587	22.479576176
8476244	Raphael Diaz 	Defense	CGY,MTL,VAN,NYR	184800	92.4192661224	96.026051403	1627	1617	717	889	780	306	187	7	8.74988471996	7.80340789258
8467369	Ossi Vaananen 	Defense	PHI,VAN	43782	20.4740117909	28.1871417109	376	500	169	286	208	32	19	1	0.611014942639	0.50086244382
8475753	Justin Faulk 	Defense	CAR	337309	197.790315069	207.786833799	3352	3275	1501	1685	1468	683	494	27	24.2222939963	24.7122641299
8475752	Tyler Pitlick 	Center	EDM	18002	9.1523737656	10.1811439786	173	179	55	97	108	39	24	3	2.49833875429	1.84920024779
8475750	Jon Merrill 	Defense	N.J	132340	64.0352404248	66.7981659425	1081	1152	524	648	508	132	84	3	3.69586586952	3.69318119157
8475757	Brett Bulmer 	Right Wing	MIN	9164	4.00313624926	5.39103094395	72	93	22	50	65	18	12	0	0.936395620927	0.928064096719
8475755	Alex Petrovic 	Defense	FLA	42045	22.2270596912	26.0683031632	404	477	215	215	174	49	35	0	1.31515520252	1.38393575512
8475754	Brock Nelson 	Center	NYI	131453	81.4765843078	66.0110870944	1264	1036	478	557	562	392	287	32	37.8704679981	37.9112580493
8475759	Brandon Gormley 	Defense	ARI,PHX,COL	26406	14.2246938087	16.3398790546	264	290	130	153	96	46	35	2	1.15989862755	1.25806285162
8475325	Jordan Nolan 	Center	L.A	107164	53.2106721392	58.0508299926	1006	1000	482	424	366	201	143	16	12.7796258638	13.041934751
8475194	Philip Samuelsson 	Defense	PIT,ARI	7769	4.05677633919	4.70362263825	67	83	33	31	29	9	8	0	0.197131223977	0.260663424619
8475197	Tyson Barrie 	Defense	COL	222165	118.090204059	127.450140079	1949	2073	921	897	836	393	264	17	15.4416769082	15.2113997173
8475196	Ben Hanowski 	Left Wing	CGY	8717	3.37348142639	7.29190229531	62	110	44	38	40	17	14	1	1.39176611509	1.34784298949
8475191	Reilly Smith 	Right Wing	BOS,DAL,FLA	171920	96.5160455648	79.9074088959	1743	1425	851	1008	752	424	302	34	31.8069964452	30.7789647058
8475190	Jamie Devane 	Left Wing	TOR	703	0.205094570294	0.52644766029	4	9	3	5	5	1	1	0	0.0512627661228	0.0756969079375
8469488	Mark Popovic 	Defense	ATL	56551	29.7973585846	34.8781820657	541	597	205	313	257	77	47	2	2.05540863425	1.95093966741
8475192	Taylor Beck 	Left Wing	NSH	63630	32.6352811372	30.7614148958	548	592	226	347	405	159	117	11	10.7940130895	10.5388439372
8471476	Daniel Winnik 	Center	TOR,ANA,COL,S.J,PHX,PIT	435040	247.427431196	257.272074053	4382	4430	1869	2446	2174	1090	815	49	71.8223067969	73.5361898011
8471477	Jakub Petruzalek 	Center	CAR	936	0.20395151712	0.227832049131	5	5	4	5	1	0	0	0	0	0
8474114	Oscar Moller 	Center	L.A	60656	25.9002558533	24.7672363715	488	493	212	250	193	209	147	12	13.5532478914	13.4255042039
8458544	Sandis Ozolinsh 	Defense	S.J	39276	16.6811100338	13.5761149265	304	255	120	135	83	58	33	2	2.09651135467	1.74110771343
8475199	Eric Gelinas 	Defense	N.J	121478	54.0024659978	58.1297577517	970	976	572	519	359	294	202	10	9.06233720575	8.87967659812
8474113	TJ Brennan 	Defense	BUF,FLA,TOR	43734	22.4142424054	27.1609870335	427	437	204	172	133	104	61	4	3.73717494216	3.04416661803
8458541	Steve Staios 	Defense	NYI,CGY,EDM	318313	166.782487664	189.504843822	2940	3491	1314	1748	1412	375	257	12	10.3429221343	10.2780558616
8471873	Anton Stralman 	Defense	T.B,NYR,CBJ,TOR	501619	297.535983173	253.80681253	4788	4134	2025	2340	1746	782	579	23	28.0637158789	28.7251241915
8477448	Marko Dano 	Center	CBJ	27727	18.7747321948	14.0281658787	302	270	117	151	147	96	79	8	6.82839778345	7.68897234835
8458361	Doug Weight 	Center	NYI,STL,ANA	168978	74.2341882018	87.4540550811	1250	1460	499	551	527	348	254	21	24.618171975	24.0186816808
8477444	Andre Burakovsky 	Left Wing	WSH	41083	22.9942684602	18.6906273495	452	352	209	190	118	100	64	9	6.73718925379	6.11528575234
8471879	Kyle Cumiskey 	Defense	COL,CHI	120689	69.1629814385	66.7072050748	1109	1100	476	577	410	163	111	5	7.41379336361	7.30909836665
8451101	Joe Sakic 	Center	COL	66917	26.5730011864	28.8008903367	426	501	197	289	179	185	148	12	12.6823616009	14.6923955604
8475739	Michael Bournival 	Left Wing	MTL	48248	24.4227861613	30.518721045	435	509	190	258	253	122	95	10	8.73375780135	8.41830115579
8468208	Joel Ward 	Right Wing	WSH,NSH,S.J	433412	227.750680387	232.898971545	3819	3924	1572	2333	2058	1012	732	77	80.3531304915	77.8413834078
8466160	Brenden Morrow 	Left Wing	T.B,STL,DAL,PIT	469929	224.700499113	224.116607472	3822	3975	1615	2068	1497	1069	753	113	102.715952073	95.0189064937
8475958	Michael Sgarbossa 	Center	COL	5008	2.59825593513	2.33131470531	44	53	17	19	21	10	8	0	0.445881128311	0.463896064088
8474641	Adam Henrique 	Center	N.J	259988	131.423564843	117.398619328	2200	2070	941	1273	1007	533	403	55	47.2326161461	48.1107741017
8474646	Brandon McMillan 	Center	ARI,PHX,ANA,VAN	106536	56.9509877879	72.6412720671	916	1182	411	616	495	242	174	11	20.7004907606	20.5612459965
8472355	Rod Pelley 	Center	N.J,ANA	124813	58.5361857116	67.8149767974	1103	1230	501	676	434	324	242	9	18.5704220869	19.4197180821
8474218	Jason Demers 	Defense	S.J,DAL	371713	227.718430679	191.018682234	3778	3250	1573	1677	1515	652	416	21	24.6267807018	23.7289540023
8474649	Tomas Kundratek 	Defense	WSH	25045	13.4842906902	14.6261140937	218	268	115	147	108	37	25	1	1.38156394381	1.01008943841
8476062	Mark Arcobello 	Right Wing	EDM,NSH,PIT,ARI,TOR	99837	55.0044457829	55.8431721805	976	986	502	541	389	263	184	17	16.2270520963	15.6798215359
8474138	Dustin Jeffrey 	Center	PIT,DAL	81019	41.4625825863	41.549907051	749	716	333	413	335	188	134	14	14.0685608266	13.9057783671
8477591	Josh Jooris 	Right Wing	CGY	48132	25.0594607936	25.4886941956	436	435	231	215	220	120	80	10	9.4968816787	8.95314127393
8474139	Maxime Macenauer 	Center	ANA	13739	7.64075033367	9.75368729327	121	154	63	72	66	14	10	1	1.32639699988	1.42038565129
8465951	Matt Cooke 	Left Wing	MIN,PIT,VAN,WSH	403635	221.025227139	225.451261139	3845	4001	1532	2378	1957	888	626	76	65.6668701712	63.5752732763
8455919	Craig Conroy 	Center	CGY	181578	100.674263616	93.1107180491	1857	1671	886	1231	824	347	260	26	27.0976023106	27.4801592445
8478042	Viktor Arvidsson 	Left Wing	NSH	3692	1.58344628196	1.91195427254	38	36	27	10	23	14	9	0	0.557540684938	0.560810027644
8475996	Brendan Shinnimin 	Center	ARI	7945	3.78553522658	3.79144066479	73	69	51	45	33	13	9	0	0.61023000069	0.537051200867
8475990	Jamie Doornbosch 	Defense	NYI	273	0.148121878505	0.918457236141	3	7	3	2	2	1	1	0	0.0158826708794	0.0216557215899
8465113	Brian Willsie 	Right Wing	COL,L.A	61843	34.788142303	36.3303603483	606	646	230	315	264	163	116	5	9.11311370414	9.17670715228
8476473	Connor Murphy 	Defense	ARI,PHX	95122	51.3921493618	60.8485811735	911	1075	450	476	397	132	89	5	3.12388247065	3.05168090109
8476472	Oscar Klefbom 	Defense	EDM	88386	49.279423723	54.2971417792	871	903	433	492	369	149	96	3	3.98386380263	3.69888806436
